TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,EdatRang,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
11/03/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,2
11/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,1
11/03/2020,63,Terres de l'Ebre,70-79,1,Dona,Positiu,1
11/03/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,1
11/03/2020,61,Lleida,20-29,0,Home,Positiu,1
11/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,4
11/03/2020,62,Camp de Tarragona,10-19,0,Home,Positiu,1
11/03/2020,78,Barcelona,70-79,0,Home,Sospitós,10
11/03/2020,61,Lleida,70-79,0,Home,Sospitós,1
11/03/2020,63,Terres de l'Ebre,50-59,0,Home,Positiu,1
11/03/2020,78,Barcelona,10-19,0,Home,Sospitós,1
11/03/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,1
11/03/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,1
11/03/2020,64,Girona,40-49,0,Home,Positiu,3
11/03/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,1
11/03/2020,61,Lleida,40-49,1,Dona,Positiu,1
11/03/2020,78,Barcelona,70-79,1,Dona,Positiu,3
11/03/2020,64,Girona,40-49,1,Dona,Sospitós,1
11/03/2020,78,Barcelona,60-69,1,Dona,Positiu,2
11/03/2020,61,Lleida,40-49,0,Home,Sospitós,1
11/03/2020,78,Barcelona,80-89,1,Dona,Positiu,7
11/03/2020,78,Barcelona,90+,0,Home,Sospitós,4
11/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,2
11/03/2020,78,Barcelona,0-9,0,Home,Sospitós,7
11/03/2020,61,Lleida,20-29,1,Dona,Positiu,1
11/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
11/03/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,3
11/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,2
11/03/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,1
11/03/2020,67,Catalunya Central,70-79,1,Dona,Positiu,1
11/03/2020,67,Catalunya Central,50-59,0,Home,Sospitós,1
11/03/2020,78,Barcelona,80-89,0,Home,Sospitós,5
11/03/2020,64,Girona,30-39,1,Dona,Positiu,1
11/03/2020,78,Barcelona,40-49,1,Dona,Positiu,2
11/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,15
11/03/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,1
11/03/2020,78,Barcelona,70-79,0,Home,Positiu,6
11/03/2020,78,Barcelona,60-69,0,Home,Positiu,7
11/03/2020,63,Terres de l'Ebre,40-49,1,Dona,Positiu,1
11/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,1
11/03/2020,78,Barcelona,20-29,1,Dona,Positiu,5
11/03/2020,00,No classificat,20-29,1,Dona,Sospitós,3
11/03/2020,00,No classificat,50-59,0,Home,Sospitós,2
11/03/2020,00,No classificat,20-29,0,Home,Sospitós,1
11/03/2020,00,No classificat,30-39,0,Home,Sospitós,5
11/03/2020,00,No classificat,40-49,1,Dona,Sospitós,1
11/03/2020,00,No classificat,60-69,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,40-49,1,Dona,Sospitós,38
12/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,12
12/03/2020,67,Catalunya Central,30-39,0,Home,Sospitós,1
12/03/2020,78,Barcelona,40-49,1,Dona,Positiu,13
12/03/2020,00,No classificat,40-49,0,Home,Sospitós,2
12/03/2020,78,Barcelona,30-39,1,Dona,Sospitós,40
12/03/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,30-39,1,Dona,Positiu,15
12/03/2020,78,Barcelona,20-29,1,Dona,Positiu,10
12/03/2020,78,Barcelona,80-89,0,Home,Positiu,10
12/03/2020,78,Barcelona,70-79,1,Dona,Positiu,12
12/03/2020,78,Barcelona,60-69,0,Home,Sospitós,10
12/03/2020,78,Barcelona,50-59,0,Home,Sospitós,26
12/03/2020,78,Barcelona,50-59,1,Dona,Sospitós,29
12/03/2020,78,Barcelona,50-59,1,Dona,Positiu,11
12/03/2020,78,Barcelona,30-39,0,Home,Sospitós,26
12/03/2020,78,Barcelona,90+,1,Dona,Sospitós,6
12/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,33
12/03/2020,78,Barcelona,40-49,0,Home,Sospitós,13
12/03/2020,64,Girona,40-49,0,Home,Sospitós,3
12/03/2020,78,Barcelona,60-69,1,Dona,Sospitós,19
12/03/2020,64,Girona,60-69,1,Dona,Positiu,1
12/03/2020,78,Barcelona,10-19,1,Dona,Positiu,1
12/03/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,1
12/03/2020,67,Catalunya Central,90+,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,2
12/03/2020,67,Catalunya Central,40-49,0,Home,Positiu,2
12/03/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,2
12/03/2020,78,Barcelona,30-39,0,Home,Positiu,14
12/03/2020,78,Barcelona,50-59,0,Home,Positiu,16
12/03/2020,61,Lleida,50-59,1,Dona,Positiu,1
12/03/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,1
12/03/2020,64,Girona,60-69,1,Dona,Sospitós,3
12/03/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,1
12/03/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,1
12/03/2020,61,Lleida,80-89,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,10-19,0,Home,Positiu,1
12/03/2020,62,Camp de Tarragona,0-9,1,Dona,Positiu,1
12/03/2020,64,Girona,90+,0,Home,Sospitós,1
12/03/2020,78,Barcelona,20-29,0,Home,Positiu,7
12/03/2020,78,Barcelona,60-69,0,Home,Positiu,12
12/03/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,5
12/03/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,1
12/03/2020,61,Lleida,90+,1,Dona,Sospitós,3
12/03/2020,78,Barcelona,20-29,0,Home,Sospitós,11
12/03/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,1
12/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,2
12/03/2020,63,Terres de l'Ebre,10-19,1,Dona,Positiu,1
12/03/2020,67,Catalunya Central,70-79,1,Dona,Positiu,1
12/03/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,1
12/03/2020,64,Girona,80-89,1,Dona,Sospitós,3
12/03/2020,67,Catalunya Central,20-29,1,Dona,Positiu,1
12/03/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,1
12/03/2020,67,Catalunya Central,60-69,0,Home,Sospitós,2
12/03/2020,61,Lleida,70-79,0,Home,Sospitós,1
12/03/2020,61,Lleida,40-49,0,Home,Sospitós,1
12/03/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,1
12/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,2
12/03/2020,63,Terres de l'Ebre,70-79,0,Home,Positiu,1
12/03/2020,78,Barcelona,80-89,1,Dona,Sospitós,10
12/03/2020,61,Lleida,70-79,0,Home,Positiu,3
12/03/2020,67,Catalunya Central,90+,1,Dona,Positiu,1
12/03/2020,64,Girona,40-49,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,90+,0,Home,Sospitós,1
12/03/2020,78,Barcelona,80-89,1,Dona,Positiu,9
12/03/2020,78,Barcelona,90+,0,Home,Sospitós,6
12/03/2020,64,Girona,80-89,0,Home,Positiu,1
12/03/2020,64,Girona,10-19,0,Home,Sospitós,2
12/03/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,6
12/03/2020,63,Terres de l'Ebre,60-69,0,Home,Positiu,1
12/03/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,6
12/03/2020,61,Lleida,70-79,1,Dona,Sospitós,3
12/03/2020,78,Barcelona,10-19,1,Dona,Sospitós,3
12/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,2
12/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,6
12/03/2020,78,Barcelona,80-89,0,Home,Sospitós,15
12/03/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,3
12/03/2020,64,Girona,20-29,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,40-49,0,Home,Sospitós,2
12/03/2020,64,Girona,60-69,0,Home,Sospitós,1
12/03/2020,62,Camp de Tarragona,40-49,0,Home,Positiu,1
12/03/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,1
12/03/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,6
12/03/2020,67,Catalunya Central,0-9,0,Home,Sospitós,3
12/03/2020,64,Girona,20-29,0,Home,Sospitós,2
12/03/2020,78,Barcelona,60-69,1,Dona,Positiu,14
12/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,1
12/03/2020,67,Catalunya Central,40-49,1,Dona,Positiu,2
12/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,11
12/03/2020,78,Barcelona,10-19,0,Home,Sospitós,2
12/03/2020,67,Catalunya Central,80-89,0,Home,Positiu,1
12/03/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,1
12/03/2020,64,Girona,80-89,0,Home,Sospitós,3
12/03/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,3
12/03/2020,63,Terres de l'Ebre,40-49,0,Home,Positiu,1
12/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,1
12/03/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,1
12/03/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,4
12/03/2020,78,Barcelona,90+,1,Dona,Positiu,6
12/03/2020,78,Barcelona,70-79,0,Home,Positiu,10
12/03/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,4
12/03/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,1
12/03/2020,64,Girona,60-69,0,Home,Positiu,1
12/03/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,1
12/03/2020,61,Lleida,60-69,1,Dona,Positiu,1
12/03/2020,64,Girona,30-39,1,Dona,Sospitós,2
12/03/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,1
12/03/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,1
12/03/2020,61,Lleida,60-69,1,Dona,Sospitós,1
12/03/2020,61,Lleida,70-79,1,Dona,Positiu,3
12/03/2020,67,Catalunya Central,60-69,0,Home,Positiu,3
12/03/2020,61,Lleida,80-89,0,Home,Positiu,3
12/03/2020,67,Catalunya Central,70-79,0,Home,Positiu,2
12/03/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,0-9,0,Home,Sospitós,10
12/03/2020,64,Girona,50-59,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,40-49,0,Home,Positiu,11
12/03/2020,61,Lleida,40-49,1,Dona,Sospitós,1
12/03/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,3
12/03/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,1
12/03/2020,64,Girona,20-29,1,Dona,Positiu,1
12/03/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,1
12/03/2020,78,Barcelona,70-79,0,Home,Sospitós,17
12/03/2020,64,Girona,70-79,0,Home,Positiu,1
12/03/2020,71,Alt Pirineu i Aran,70-79,0,Home,Positiu,1
12/03/2020,00,No classificat,20-29,1,Dona,Sospitós,3
12/03/2020,00,No classificat,20-29,0,Home,Sospitós,1
12/03/2020,00,No classificat,30-39,0,Home,Sospitós,2
12/03/2020,00,No classificat,0-9,0,Home,Sospitós,2
12/03/2020,00,No classificat,0-9,1,Dona,Sospitós,1
12/03/2020,00,No classificat,10-19,0,Home,Sospitós,2
12/03/2020,00,No classificat,50-59,0,Home,Sospitós,2
12/03/2020,00,No classificat,70-79,1,Dona,Sospitós,1
13/03/2020,64,Girona,30-39,1,Dona,Sospitós,7
13/03/2020,78,Barcelona,20-29,0,Home,Positiu,9
13/03/2020,00,No classificat,10-19,1,Dona,Sospitós,2
13/03/2020,00,No classificat,50-59,1,Dona,Sospitós,3
13/03/2020,78,Barcelona,50-59,0,Home,Positiu,18
13/03/2020,78,Barcelona,40-49,1,Dona,Sospitós,77
13/03/2020,78,Barcelona,70-79,0,Home,Sospitós,32
13/03/2020,78,Barcelona,30-39,1,Dona,Positiu,24
13/03/2020,78,Barcelona,40-49,1,Dona,Positiu,22
13/03/2020,67,Catalunya Central,20-29,0,Home,Positiu,1
13/03/2020,78,Barcelona,50-59,1,Dona,Sospitós,68
13/03/2020,64,Girona,50-59,1,Dona,Positiu,4
13/03/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,4
13/03/2020,78,Barcelona,60-69,1,Dona,Sospitós,34
13/03/2020,78,Barcelona,60-69,0,Home,Sospitós,22
13/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,2
13/03/2020,67,Catalunya Central,70-79,0,Home,Sospitós,1
13/03/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,1
13/03/2020,78,Barcelona,80-89,1,Dona,Sospitós,20
13/03/2020,78,Barcelona,20-29,0,Home,Sospitós,28
13/03/2020,78,Barcelona,0-9,0,Home,Sospitós,20
13/03/2020,78,Barcelona,50-59,0,Home,Sospitós,29
13/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,56
13/03/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,1
13/03/2020,78,Barcelona,30-39,0,Home,Sospitós,37
13/03/2020,64,Girona,50-59,1,Dona,Sospitós,7
13/03/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,1
13/03/2020,64,Girona,40-49,1,Dona,Sospitós,12
13/03/2020,78,Barcelona,60-69,0,Home,Positiu,27
13/03/2020,78,Barcelona,90+,1,Dona,Sospitós,9
13/03/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,1
13/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,3
13/03/2020,61,Lleida,70-79,0,Home,Positiu,3
13/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Positiu,1
13/03/2020,78,Barcelona,10-19,0,Home,Sospitós,2
13/03/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,4
13/03/2020,78,Barcelona,30-39,0,Home,Positiu,17
13/03/2020,78,Barcelona,80-89,0,Home,Positiu,20
13/03/2020,67,Catalunya Central,30-39,0,Home,Positiu,1
13/03/2020,64,Girona,10-19,1,Dona,Positiu,1
13/03/2020,61,Lleida,90+,0,Home,Sospitós,1
13/03/2020,63,Terres de l'Ebre,0-9,0,Home,Sospitós,1
13/03/2020,64,Girona,80-89,1,Dona,Positiu,3
13/03/2020,64,Girona,40-49,0,Home,Positiu,1
13/03/2020,64,Girona,70-79,1,Dona,Positiu,1
13/03/2020,78,Barcelona,0-9,0,Home,Positiu,2
13/03/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,4
13/03/2020,78,Barcelona,10-19,1,Dona,Sospitós,7
13/03/2020,61,Lleida,50-59,1,Dona,Positiu,1
13/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,15
13/03/2020,67,Catalunya Central,60-69,0,Home,Sospitós,1
13/03/2020,64,Girona,20-29,1,Dona,Positiu,1
13/03/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,4
13/03/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,5
13/03/2020,64,Girona,0-9,0,Home,Sospitós,2
13/03/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,1
13/03/2020,64,Girona,40-49,0,Home,Sospitós,6
13/03/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,5
13/03/2020,61,Lleida,30-39,1,Dona,Sospitós,1
13/03/2020,78,Barcelona,60-69,1,Dona,Positiu,16
13/03/2020,61,Lleida,50-59,1,Dona,Sospitós,2
13/03/2020,61,Lleida,70-79,1,Dona,Positiu,5
13/03/2020,61,Lleida,20-29,0,Home,Sospitós,1
13/03/2020,78,Barcelona,40-49,0,Home,Positiu,33
13/03/2020,61,Lleida,60-69,0,Home,Positiu,1
13/03/2020,61,Lleida,90+,1,Dona,Sospitós,1
13/03/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,1
13/03/2020,61,Lleida,20-29,0,Home,Positiu,1
13/03/2020,64,Girona,20-29,0,Home,Sospitós,2
13/03/2020,64,Girona,10-19,0,Home,Sospitós,2
13/03/2020,78,Barcelona,90+,0,Home,Sospitós,7
13/03/2020,67,Catalunya Central,0-9,0,Home,Sospitós,1
13/03/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,5
13/03/2020,67,Catalunya Central,20-29,1,Dona,Positiu,1
13/03/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,1
13/03/2020,61,Lleida,40-49,0,Home,Sospitós,2
13/03/2020,78,Barcelona,80-89,0,Home,Sospitós,20
13/03/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,3
13/03/2020,67,Catalunya Central,40-49,0,Home,Sospitós,1
13/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,6
13/03/2020,61,Lleida,20-29,1,Dona,Positiu,2
13/03/2020,64,Girona,40-49,1,Dona,Positiu,4
13/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,2
13/03/2020,64,Girona,70-79,0,Home,Sospitós,2
13/03/2020,61,Lleida,80-89,1,Dona,Sospitós,5
13/03/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,1
13/03/2020,61,Lleida,30-39,1,Dona,Positiu,1
13/03/2020,61,Lleida,90+,0,Home,Positiu,1
13/03/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,6
13/03/2020,67,Catalunya Central,10-19,0,Home,Sospitós,1
13/03/2020,64,Girona,20-29,1,Dona,Sospitós,6
13/03/2020,78,Barcelona,50-59,1,Dona,Positiu,32
13/03/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,6
13/03/2020,61,Lleida,70-79,1,Dona,Sospitós,3
13/03/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,7
13/03/2020,64,Girona,30-39,0,Home,Sospitós,2
13/03/2020,78,Barcelona,90+,0,Home,Positiu,7
13/03/2020,78,Barcelona,30-39,1,Dona,Sospitós,67
13/03/2020,67,Catalunya Central,50-59,0,Home,Sospitós,3
13/03/2020,61,Lleida,60-69,1,Dona,Sospitós,2
13/03/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,2
13/03/2020,78,Barcelona,40-49,0,Home,Sospitós,24
13/03/2020,64,Girona,70-79,0,Home,Positiu,2
13/03/2020,61,Lleida,70-79,0,Home,Sospitós,3
13/03/2020,64,Girona,0-9,1,Dona,Sospitós,5
13/03/2020,78,Barcelona,80-89,1,Dona,Positiu,9
13/03/2020,64,Girona,60-69,1,Dona,Positiu,3
13/03/2020,64,Girona,50-59,0,Home,Sospitós,2
13/03/2020,64,Girona,60-69,0,Home,Sospitós,5
13/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,3
13/03/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,7
13/03/2020,64,Girona,30-39,0,Home,Positiu,3
13/03/2020,67,Catalunya Central,30-39,1,Dona,Positiu,5
13/03/2020,78,Barcelona,70-79,0,Home,Positiu,30
13/03/2020,62,Camp de Tarragona,50-59,1,Dona,Positiu,1
13/03/2020,67,Catalunya Central,60-69,0,Home,Positiu,4
13/03/2020,64,Girona,0-9,1,Dona,Positiu,1
13/03/2020,78,Barcelona,70-79,1,Dona,Positiu,18
13/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,22
13/03/2020,67,Catalunya Central,40-49,1,Dona,Positiu,2
13/03/2020,00,No classificat,80-89,0,Home,Sospitós,2
13/03/2020,67,Catalunya Central,20-29,0,Home,Sospitós,1
13/03/2020,78,Barcelona,20-29,1,Dona,Positiu,17
13/03/2020,64,Girona,10-19,0,Home,Positiu,1
13/03/2020,61,Lleida,80-89,0,Home,Sospitós,2
13/03/2020,61,Lleida,80-89,0,Home,Positiu,1
13/03/2020,61,Lleida,50-59,0,Home,Sospitós,2
13/03/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,5
13/03/2020,64,Girona,30-39,1,Dona,Positiu,4
13/03/2020,67,Catalunya Central,80-89,0,Home,Sospitós,1
13/03/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,3
13/03/2020,61,Lleida,40-49,1,Dona,Sospitós,2
13/03/2020,64,Girona,60-69,0,Home,Positiu,4
13/03/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,7
13/03/2020,78,Barcelona,10-19,1,Dona,Positiu,2
13/03/2020,64,Girona,50-59,0,Home,Positiu,1
13/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
13/03/2020,64,Girona,80-89,0,Home,Sospitós,3
13/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,2
13/03/2020,67,Catalunya Central,70-79,0,Home,Positiu,1
13/03/2020,64,Girona,10-19,1,Dona,Sospitós,2
13/03/2020,78,Barcelona,10-19,0,Home,Positiu,2
13/03/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,1
13/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,6
13/03/2020,64,Girona,80-89,1,Dona,Sospitós,6
13/03/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,1
13/03/2020,64,Girona,20-29,0,Home,Positiu,1
13/03/2020,64,Girona,80-89,0,Home,Positiu,1
13/03/2020,61,Lleida,30-39,0,Home,Sospitós,2
13/03/2020,67,Catalunya Central,50-59,0,Home,Positiu,1
13/03/2020,61,Lleida,60-69,0,Home,Sospitós,3
13/03/2020,64,Girona,70-79,1,Dona,Sospitós,2
13/03/2020,78,Barcelona,90+,1,Dona,Positiu,7
13/03/2020,64,Girona,90+,1,Dona,Sospitós,3
13/03/2020,00,No classificat,30-39,1,Dona,Sospitós,9
13/03/2020,00,No classificat,20-29,1,Dona,Sospitós,12
13/03/2020,00,No classificat,10-19,0,Home,Sospitós,2
13/03/2020,00,No classificat,40-49,0,Home,Sospitós,3
13/03/2020,00,No classificat,20-29,0,Home,Sospitós,3
13/03/2020,00,No classificat,0-9,0,Home,Sospitós,1
13/03/2020,00,No classificat,30-39,0,Home,Sospitós,2
13/03/2020,00,No classificat,40-49,1,Dona,Sospitós,3
13/03/2020,00,No classificat,50-59,0,Home,Sospitós,2
13/03/2020,00,No classificat,60-69,0,Home,Sospitós,2
14/03/2020,78,Barcelona,50-59,1,Dona,Sospitós,65
14/03/2020,78,Barcelona,50-59,0,Home,Positiu,33
14/03/2020,78,Barcelona,40-49,1,Dona,Sospitós,98
14/03/2020,78,Barcelona,40-49,0,Home,Positiu,15
14/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,54
14/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,19
14/03/2020,78,Barcelona,80-89,1,Dona,Sospitós,22
14/03/2020,78,Barcelona,70-79,1,Dona,Positiu,20
14/03/2020,78,Barcelona,60-69,1,Dona,Positiu,19
14/03/2020,78,Barcelona,20-29,1,Dona,Positiu,11
14/03/2020,78,Barcelona,50-59,0,Home,Sospitós,37
14/03/2020,78,Barcelona,30-39,1,Dona,Positiu,32
14/03/2020,78,Barcelona,20-29,0,Home,Positiu,16
14/03/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,5
14/03/2020,78,Barcelona,60-69,0,Home,Sospitós,29
14/03/2020,78,Barcelona,60-69,0,Home,Positiu,29
14/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,4
14/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,5
14/03/2020,78,Barcelona,40-49,0,Home,Sospitós,45
14/03/2020,64,Girona,50-59,1,Dona,Sospitós,8
14/03/2020,61,Lleida,40-49,0,Home,Positiu,1
14/03/2020,64,Girona,20-29,1,Dona,Sospitós,3
14/03/2020,64,Girona,40-49,1,Dona,Sospitós,3
14/03/2020,61,Lleida,40-49,0,Home,Sospitós,1
14/03/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,3
14/03/2020,64,Girona,30-39,1,Dona,Sospitós,6
14/03/2020,78,Barcelona,30-39,1,Dona,Sospitós,92
14/03/2020,67,Catalunya Central,40-49,1,Dona,Positiu,7
14/03/2020,78,Barcelona,60-69,1,Dona,Sospitós,23
14/03/2020,78,Barcelona,20-29,0,Home,Sospitós,15
14/03/2020,78,Barcelona,30-39,0,Home,Sospitós,42
14/03/2020,64,Girona,70-79,0,Home,Sospitós,2
14/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,2
14/03/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,2
14/03/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,5
14/03/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,2
14/03/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,1
14/03/2020,61,Lleida,70-79,1,Dona,Sospitós,1
14/03/2020,64,Girona,60-69,1,Dona,Positiu,3
14/03/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,3
14/03/2020,67,Catalunya Central,40-49,0,Home,Sospitós,5
14/03/2020,78,Barcelona,90+,1,Dona,Sospitós,12
14/03/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,9
14/03/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,2
14/03/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,4
14/03/2020,61,Lleida,30-39,0,Home,Sospitós,1
14/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,13
14/03/2020,61,Lleida,40-49,1,Dona,Positiu,1
14/03/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,4
14/03/2020,67,Catalunya Central,30-39,1,Dona,Positiu,3
14/03/2020,78,Barcelona,0-9,0,Home,Positiu,2
14/03/2020,78,Barcelona,90+,0,Home,Sospitós,3
14/03/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Positiu,1
14/03/2020,64,Girona,60-69,1,Dona,Sospitós,2
14/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,5
14/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
14/03/2020,61,Lleida,60-69,1,Dona,Sospitós,2
14/03/2020,61,Lleida,60-69,0,Home,Sospitós,3
14/03/2020,63,Terres de l'Ebre,0-9,1,Dona,Sospitós,1
14/03/2020,61,Lleida,80-89,1,Dona,Sospitós,2
14/03/2020,61,Lleida,80-89,0,Home,Sospitós,2
14/03/2020,61,Lleida,20-29,1,Dona,Sospitós,4
14/03/2020,64,Girona,90+,1,Dona,Sospitós,4
14/03/2020,64,Girona,30-39,0,Home,Sospitós,3
14/03/2020,67,Catalunya Central,40-49,0,Home,Positiu,2
14/03/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,1
14/03/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,1
14/03/2020,78,Barcelona,90+,0,Home,Positiu,3
14/03/2020,62,Camp de Tarragona,30-39,0,Home,Positiu,1
14/03/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,2
14/03/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,2
14/03/2020,78,Barcelona,30-39,0,Home,Positiu,13
14/03/2020,67,Catalunya Central,80-89,0,Home,Positiu,4
14/03/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,13
14/03/2020,64,Girona,50-59,0,Home,Sospitós,1
14/03/2020,67,Catalunya Central,50-59,0,Home,Sospitós,3
